temperatura_C,vibracion_mm_s,presion_bar,corriente_A,horas_desde_mantenimiento,rpm,etiqueta
63.807,3.142,5.495,11.323,762.210,1793.591,0
65.431,2.757,6.033,13.475,1669.443,1801.412,0
67.950,2.322,5.981,15.975,1813.794,1774.195,0
83.058,4.698,6.240,20.472,1696.744,1728.351,1
60.922,1.894,5.855,12.614,880.745,1783.323,0
68.299,2.686,5.967,12.647,1159.152,1727.922,0
61.417,1.635,6.676,13.728,108.259,1778.335,0
65.325,0.882,6.159,14.875,941.372,1701.492,0
56.880,2.523,6.794,14.794,1569.835,1729.830,0
48.819,1.419,6.898,12.285,1874.228,1826.119,0
56.252,2.144,5.996,13.469,139.669,1689.159,0
70.044,1.866,5.021,14.042,1374.541,1754.235,0
61.563,2.015,5.098,16.811,1613.376,1740.813,0
62.110,1.947,7.238,16.913,838.092,1747.983,0
59.663,1.997,5.869,14.505,1036.499,1766.857,0
70.316,2.209,5.933,16.294,440.465,1862.562,0
62.862,2.512,6.037,12.055,1980.229,1734.257,0
61.986,2.782,5.497,14.336,433.249,1760.968,0
63.500,1.974,5.620,13.031,1420.275,1822.214,0
58.092,1.692,6.124,15.746,1123.625,1759.935,0
59.152,2.399,5.649,11.833,1681.111,1689.018,0
67.451,2.261,4.999,15.859,1180.157,1804.946,0
63.522,3.836,5.539,15.828,1910.184,1800.192,0
63.817,2.689,5.580,14.127,39.903,1768.330,0
56.886,1.855,5.974,12.648,776.315,1740.242,0
58.071,1.654,5.277,14.087,1916.830,1676.027,0
56.884,3.014,6.476,15.498,1722.005,1792.542,0
59.426,1.737,6.402,15.196,116.417,1700.766,0
63.934,2.225,6.153,13.619,1085.873,1747.496,0
72.193,3.231,7.098,16.367,1782.529,1689.020,0
55.775,0.874,5.958,13.527,700.840,1810.357,0
64.158,2.678,5.380,15.018,256.859,1696.594,0
61.672,2.953,5.114,14.496,1429.318,1860.020,0
60.099,2.131,6.290,14.371,822.217,1805.875,0
55.782,2.070,6.270,13.955,940.315,1709.954,0
61.589,2.266,5.062,12.000,485.308,1756.525,0
60.256,1.520,6.444,13.288,564.342,1625.975,0
56.305,2.610,4.418,14.817,1131.559,1711.975,0
65.248,1.788,5.894,11.721,238.413,1660.942,0
64.418,2.134,5.318,15.948,862.091,1648.171,0
51.489,2.188,6.503,12.743,462.465,1751.206,0
65.504,2.020,6.038,16.008,180.086,1682.474,0
59.801,1.850,5.786,11.777,906.822,1720.140,0
53.153,2.055,6.670,11.657,1751.944,1678.968,0
60.250,1.851,5.306,14.142,1688.429,1788.199,0
52.697,1.605,5.655,17.205,815.556,1831.042,0
64.509,2.346,5.285,13.872,52.802,1767.974,0
51.814,0.805,5.927,11.880,1676.580,1718.299,0
64.789,2.688,6.612,13.438,24.593,1798.581,0
53.361,2.039,5.603,10.617,14.306,1773.027,0
53.413,1.413,5.320,15.200,498.820,1698.063,0
66.065,2.454,5.584,13.727,1474.489,1798.317,0
59.741,2.021,5.427,14.428,1862.470,1692.647,0
60.480,1.324,6.271,11.978,976.100,1631.905,0
63.888,3.072,5.977,15.025,1658.525,1704.624,0
59.340,2.620,5.542,14.321,1281.594,1814.428,0
63.643,2.460,5.208,14.675,1212.130,1810.347,0
59.815,1.260,6.316,13.767,1545.548,1847.713,0
59.674,2.486,6.078,13.698,1983.365,1799.022,0
60.304,1.889,6.516,14.632,793.213,1683.021,0
68.995,2.712,5.274,14.490,1882.646,1791.601,0
62.636,0.653,6.177,12.064,1316.340,1728.394,0
64.864,3.484,5.763,14.686,825.149,1762.216,0
65.011,2.853,5.688,14.646,194.518,1798.160,0
60.035,1.966,6.301,11.776,1006.893,1734.618,0
62.663,1.417,6.096,14.616,1860.061,1804.592,0
66.395,2.291,6.363,14.957,1285.162,1740.789,0
61.763,3.295,6.252,11.303,1210.415,1803.380,0
81.574,6.262,6.264,13.817,2523.452,1687.814,1
85.757,3.103,5.731,19.301,1223.586,1707.703,1
59.071,2.066,6.409,11.989,259.018,1742.874,0
61.655,2.205,6.194,13.427,958.271,1752.875,0
64.959,2.576,5.283,11.598,1303.122,1683.077,0
62.241,1.774,6.065,14.819,265.411,1682.941,0
60.765,1.734,6.709,11.270,9.760,1685.380,0
50.827,1.636,5.632,10.033,793.430,1790.537,0
52.955,1.674,6.137,12.112,1012.947,1765.465,0
66.113,2.731,6.506,15.101,509.262,1762.817,0
60.176,1.858,6.021,13.128,1944.059,1711.627,0
62.283,2.379,6.964,15.071,584.865,1755.950,0
56.617,2.623,5.420,14.387,1405.342,1764.396,0
65.730,1.849,6.271,14.302,912.186,1669.232,0
55.630,2.190,6.055,12.716,1847.963,1748.105,0
58.997,2.119,5.509,14.797,1493.769,1697.141,0
51.333,2.107,5.333,16.819,1796.490,1701.200,0
56.903,1.240,7.528,13.880,1212.533,1818.612,0
57.771,2.283,5.504,12.611,1028.838,1638.917,0
60.334,1.038,5.960,12.839,725.669,1713.979,0
59.455,2.608,5.629,13.727,759.158,1747.108,0
61.825,1.987,6.349,12.890,558.571,1798.176,0
61.275,1.710,6.359,14.513,250.045,1728.870,0
54.492,1.844,5.210,11.918,237.476,1730.746,0
88.269,2.890,5.537,19.688,2378.743,1722.520,1
70.003,2.560,5.539,16.277,1023.439,1751.146,0
63.801,2.175,5.031,16.297,1470.284,1721.476,0
67.684,2.393,6.424,14.043,1480.411,1751.587,0
56.926,1.841,5.908,12.478,890.089,1740.141,0
63.599,3.235,6.254,14.416,1641.805,1782.543,0
61.523,2.350,5.497,15.227,670.566,1727.538,0
63.973,2.026,6.329,13.835,424.369,1811.392,0
60.604,3.158,6.189,16.201,1874.799,1760.419,0
52.366,1.245,5.794,12.023,4.183,1768.488,0
62.329,2.748,5.988,11.932,418.636,1726.990,0
66.538,2.411,6.553,12.178,835.069,1735.405,0
84.438,3.111,3.970,20.531,882.033,1818.562,1
57.927,2.003,6.005,14.621,24.520,1767.968,0
59.428,2.623,6.539,12.406,1568.765,1785.358,0
70.728,2.606,6.685,14.754,1005.020,1717.285,0
59.737,2.353,5.997,12.052,116.225,1800.298,0
67.408,2.498,6.579,12.856,964.511,1749.615,0
55.755,2.080,5.987,14.083,749.305,1721.680,0
65.839,2.175,6.444,14.895,230.304,1712.674,0
57.952,1.640,6.534,13.001,780.279,1789.846,0
56.843,2.866,6.837,11.556,805.232,1740.364,0
67.054,2.604,5.502,15.783,1366.948,1748.835,0
63.377,2.838,6.222,14.225,545.777,1673.368,0
56.682,2.886,6.400,12.789,1108.629,1816.712,0
58.905,2.740,5.047,13.526,1840.865,1829.300,0
64.810,2.671,5.025,15.560,85.635,1722.923,0
58.639,2.266,6.572,10.771,664.018,1824.920,0
51.018,1.842,6.209,12.344,1226.237,1619.711,0
69.660,2.468,5.551,12.676,1296.487,1755.373,0
62.972,1.989,5.682,11.957,799.318,1691.628,0
63.209,2.903,6.429,15.483,1264.933,1763.066,0
63.383,1.818,5.366,12.991,938.912,1755.334,0
66.053,2.060,5.787,11.143,623.365,1795.390,0
63.170,2.912,5.417,13.568,1483.021,1706.647,0
64.565,2.217,5.549,18.121,665.951,1713.931,0
56.678,1.210,5.784,13.409,944.468,1732.138,0
55.271,1.672,4.928,14.517,1507.015,1706.231,0
69.498,2.739,5.973,16.949,1617.125,1764.443,0
59.034,1.863,6.737,13.265,384.444,1808.404,0
61.486,3.584,5.700,16.124,1299.767,1705.586,0
66.620,2.805,5.482,15.169,1415.805,1761.076,0
59.657,2.234,6.237,16.509,1427.134,1784.712,0
60.996,2.226,6.079,12.779,1621.757,1765.198,0
94.960,4.578,5.285,21.909,2018.781,1719.484,1
63.397,1.784,5.515,14.864,1866.610,1646.301,0
61.709,2.244,5.346,14.936,1149.109,1804.885,0
72.072,2.360,5.391,11.655,64.631,1773.101,0
67.500,3.023,5.940,13.570,1556.079,1785.644,0
67.897,2.263,5.802,14.752,1544.116,1704.462,0
61.169,2.001,6.328,14.692,1499.347,1694.402,0
65.239,2.107,6.413,13.275,1120.440,1764.477,0
56.566,0.878,4.911,13.989,757.153,1836.704,0
59.907,2.187,5.231,15.337,138.953,1862.248,0
68.960,2.180,5.224,13.318,1571.326,1778.574,0
72.664,1.661,6.329,16.031,1189.999,1845.426,0
67.137,1.534,5.497,13.504,554.919,1696.511,0
79.076,2.767,5.381,21.959,1930.882,1654.144,1
65.106,2.536,6.003,13.095,1117.304,1640.411,0
58.544,0.922,5.018,13.996,186.613,1703.665,0
62.644,1.979,5.612,17.270,896.355,1732.780,0
60.048,2.077,5.929,14.665,1833.963,1817.793,0
60.388,2.234,6.056,11.378,388.357,1710.978,0
56.859,2.289,6.404,16.356,963.402,1715.016,0
95.791,2.200,5.676,18.217,1540.859,1656.554,1
63.551,2.889,6.568,15.308,16.542,1690.554,0
60.230,2.495,5.866,13.402,1908.319,1667.482,0
74.401,3.109,5.039,17.120,2227.801,1692.342,1
72.878,2.791,6.432,16.027,1143.855,1844.018,0
64.131,1.441,7.083,15.303,578.823,1697.625,0
66.130,2.155,6.448,15.601,680.262,1689.495,0
66.918,2.555,5.742,16.736,178.104,1648.815,0
62.299,2.104,5.912,13.423,1073.152,1838.554,0
62.658,2.380,5.567,13.625,1823.111,1795.303,0
64.646,1.843,5.855,15.041,1991.282,1850.394,0
66.377,2.132,5.501,14.713,1931.312,1709.938,0
56.351,2.710,5.832,13.265,1317.038,1759.986,0
54.340,1.097,5.905,12.584,1227.013,1694.290,0
59.797,3.253,6.290,14.247,314.924,1840.168,0
58.063,1.906,5.135,11.001,706.657,1817.824,0
66.946,2.675,5.392,11.687,515.807,1798.019,0
59.233,2.189,6.053,14.067,1863.515,1774.747,0
72.985,2.759,5.832,15.232,739.170,1738.906,0
57.571,1.725,6.470,14.701,422.734,1784.745,0
59.074,0.946,6.379,14.163,699.355,1810.933,0
58.738,1.647,6.014,15.151,473.434,1733.859,0
58.632,1.755,5.019,15.902,1895.033,1776.447,0
63.179,2.379,4.996,14.383,824.931,1841.266,0
53.734,1.783,5.568,15.003,1731.407,1848.722,0
59.290,2.203,5.017,13.492,302.380,1691.957,0
58.815,2.382,5.422,14.384,938.020,1789.136,0
66.769,2.245,5.272,15.053,304.227,1707.015,0
54.404,3.390,5.599,13.104,1465.186,1758.176,0
65.709,1.930,5.615,14.093,332.267,1718.407,0
55.619,3.154,5.016,10.705,1751.604,1742.779,0
55.461,1.064,6.625,11.698,1029.910,1680.973,0
71.326,2.580,6.891,15.291,313.237,1688.019,0
57.177,1.351,6.534,14.484,546.705,1878.029,0
66.672,2.959,5.868,15.653,981.821,1843.489,0
62.825,2.596,6.780,15.426,901.736,1724.470,0
70.216,2.668,6.281,16.403,956.542,1893.339,0
51.407,1.682,7.515,11.978,594.892,1741.221,0
59.900,2.986,5.772,15.520,393.178,1781.236,0
61.362,3.291,5.766,13.925,1910.625,1782.032,0
92.596,4.070,5.318,17.736,1156.918,1851.325,1
61.610,1.892,6.322,13.872,340.217,1703.199,0
64.287,1.827,6.224,13.744,817.076,1827.678,0
62.609,2.458,5.211,14.322,64.492,1711.837,0
64.988,2.397,5.427,14.356,297.438,1784.300,0
69.818,2.673,5.443,14.996,97.835,1751.364,0
68.746,2.336,6.065,14.983,974.548,1736.222,0
66.181,2.931,6.030,14.044,1489.661,1737.392,0
59.156,1.380,6.261,13.448,718.537,1794.086,0
59.718,1.705,5.692,13.240,1893.086,1768.465,0
66.936,1.721,6.009,12.851,136.051,1728.227,0
59.731,2.260,6.277,12.176,773.868,1710.199,0
63.913,1.532,6.076,12.911,405.259,1765.100,0
60.293,1.902,4.914,16.502,370.991,1761.571,0
52.784,1.646,5.826,13.975,213.005,1739.291,0
68.741,4.840,5.733,15.607,1800.838,1388.031,1
77.564,7.654,5.438,12.683,2480.671,1780.374,1
68.762,2.865,5.261,13.851,1020.685,1718.854,0
62.276,2.104,4.966,14.125,1281.051,1723.281,0
58.621,1.413,5.854,13.157,73.961,1657.751,0
60.512,2.621,5.683,16.409,1519.886,1808.606,0
54.751,2.656,6.210,13.244,1065.855,1639.714,0
52.323,1.786,5.562,14.174,1815.566,1707.469,0
56.262,1.725,7.141,12.698,455.767,1763.752,0
74.845,2.647,6.728,16.022,190.908,1745.738,0
68.678,2.217,6.004,14.434,1980.441,1756.752,0
60.683,1.544,5.903,15.287,464.483,1703.933,0
52.809,2.026,5.628,14.026,1326.878,1785.087,0
65.414,2.563,6.507,13.717,1552.949,1778.730,0
68.169,2.159,6.090,16.186,796.640,1740.745,0
63.011,2.518,4.862,15.121,1747.770,1719.312,0
63.067,1.341,5.707,16.967,402.501,1810.225,0
58.099,2.634,5.302,13.884,942.211,1730.031,0
51.622,1.737,5.554,12.878,464.461,1711.467,0
56.684,2.049,5.143,15.672,314.000,1695.387,0
66.850,2.079,4.399,15.429,955.039,1846.100,0
59.104,3.012,6.098,14.900,89.500,1731.630,0
63.614,1.561,6.017,15.752,462.904,1815.656,0
64.558,2.154,6.320,16.574,699.009,1698.890,0
60.854,2.354,6.607,14.326,423.391,1716.017,0
53.984,2.211,6.426,12.692,76.822,1702.773,0
62.569,2.084,5.598,14.373,1922.111,1845.514,0
62.684,1.897,5.845,15.103,460.613,1820.999,0
57.063,1.644,5.676,16.256,11.687,1772.362,0
67.575,2.402,5.576,15.306,471.422,1773.445,0
61.813,2.719,5.387,14.889,512.604,1732.658,0
67.771,2.830,5.686,14.312,1899.135,1736.461,0
66.282,2.201,6.363,14.943,1550.540,1671.667,0
57.079,1.425,5.204,13.606,196.227,1765.060,0
66.003,2.261,5.963,16.596,664.839,1759.149,0
60.916,2.276,5.706,14.154,1498.477,1778.262,0
82.271,4.711,5.630,19.832,2353.610,1755.527,1
59.886,2.510,5.664,13.889,251.159,1741.845,0
57.711,1.112,5.914,12.886,1551.290,1834.349,0
61.467,1.952,6.118,16.189,1100.823,1744.278,0
65.608,1.953,6.031,15.425,1152.025,1805.556,0
64.230,2.079,7.189,13.136,262.989,1706.487,0
65.551,1.535,7.036,13.845,925.305,1763.917,0
63.020,1.401,6.892,15.007,1857.794,1699.831,0
66.145,2.425,5.841,12.173,1770.505,1612.067,0
59.376,2.830,5.885,17.099,531.726,1780.329,0
61.889,1.534,6.059,13.150,761.734,1753.163,0
71.075,8.757,5.949,15.914,2298.879,1720.303,1
53.226,2.938,6.208,12.852,1384.515,1774.125,0
61.193,1.866,5.425,17.848,1717.824,1702.053,0
59.565,2.012,5.578,16.923,821.052,1736.489,0
60.475,2.425,6.297,13.704,1570.155,1743.869,0
70.491,1.070,5.461,13.765,2.336,1710.246,0
62.350,2.759,6.458,13.325,1246.102,1820.247,0
57.334,2.107,6.134,11.705,127.759,1735.280,0
56.053,1.673,5.700,15.903,530.438,1788.799,0
61.193,1.032,5.838,15.627,591.082,1842.339,0
55.155,1.973,6.164,14.464,1625.486,1679.239,0
58.781,2.590,6.098,16.171,1436.184,1751.869,0
65.916,2.192,5.874,14.323,158.522,1651.085,0
57.910,2.316,4.829,15.147,998.650,1667.357,0
59.992,2.205,5.479,11.954,60.789,1777.522,0
64.793,1.771,5.110,14.215,405.383,1684.409,0
63.730,1.893,5.700,17.073,935.100,1743.265,0
56.053,1.691,5.612,12.213,947.125,1654.778,0
62.523,2.771,6.720,16.239,1087.823,1747.058,0
59.639,2.092,6.553,14.880,1045.181,1741.054,0
58.476,1.804,6.252,16.774,71.470,1656.442,0
75.207,3.044,5.261,17.140,846.493,1720.401,0
55.322,2.033,6.209,14.330,1661.654,1731.869,0
54.302,1.356,5.673,14.102,288.711,1743.328,0
86.152,3.750,5.332,20.872,1071.261,1774.047,1
64.147,2.334,6.326,15.093,1881.365,1820.211,0
56.724,1.511,5.740,14.412,1712.506,1824.359,0
60.648,2.219,5.930,13.678,931.187,1794.953,0
62.880,2.522,6.023,11.511,1204.191,1808.083,0
83.477,4.606,4.461,16.664,1849.908,1903.641,1
61.877,2.100,6.355,12.581,1795.882,1698.952,0
65.962,5.405,5.730,16.919,2229.348,1732.357,1
66.197,1.609,5.930,15.746,709.268,1782.256,0
53.915,1.912,5.983,14.431,795.391,1800.808,0
63.662,1.942,5.235,12.802,1415.091,1685.996,0
56.246,2.297,6.237,13.866,772.920,1742.037,0
60.751,1.761,5.667,14.740,722.661,1766.537,0
67.610,1.668,5.682,15.120,909.895,1732.288,0
62.361,1.731,5.891,15.568,32.513,1676.982,0
59.288,2.374,6.202,10.574,150.177,1812.820,0
58.639,2.558,5.934,16.444,734.807,1792.062,0
60.930,1.872,6.856,16.199,1723.424,1767.989,0
64.932,2.824,5.914,15.723,1036.125,1767.640,0
58.422,1.844,5.720,16.239,1744.424,1811.631,0
72.024,2.443,5.519,14.323,32.229,1668.528,0
64.599,2.709,6.067,15.671,976.308,1752.045,0
55.252,2.488,5.369,14.351,33.215,1837.878,0
59.440,2.181,5.723,15.715,1570.646,1690.723,0
55.631,1.457,6.052,11.033,322.878,1729.623,0
59.334,2.627,6.566,15.584,1026.969,1676.392,0
88.813,4.021,4.907,17.820,1781.354,1784.010,1
64.639,2.362,6.685,14.054,621.938,1773.205,0
60.474,2.359,6.061,13.991,1561.081,1711.546,0
56.911,2.300,6.545,13.866,1926.785,1921.828,0
61.589,1.728,5.801,14.929,1126.016,1792.960,0
61.221,0.859,5.819,13.704,1073.300,1769.445,0
54.627,2.619,4.865,14.102,1264.731,1770.353,0
53.522,1.764,6.335,14.434,754.105,1692.371,0
60.014,1.545,6.077,13.872,980.410,1779.170,0
60.269,1.030,6.468,14.062,849.495,1755.130,0
54.047,1.521,5.315,12.201,1187.627,1755.241,0
72.907,5.876,5.609,14.926,2064.639,1765.598,1
60.630,2.638,5.676,14.776,151.689,1748.124,0
56.064,3.275,5.593,11.681,1023.041,1709.038,0
65.204,3.018,6.543,14.408,1933.737,1700.538,0
68.712,2.487,5.563,13.466,1792.980,1703.434,0
90.992,2.913,6.165,15.395,1098.191,1633.090,1
62.117,2.359,5.490,13.831,665.638,1799.156,0
73.730,2.865,6.072,15.844,1656.764,1719.033,0
61.686,2.123,5.130,12.705,131.105,1675.192,0
53.702,1.268,5.076,12.668,1842.464,1767.783,0
56.810,1.084,6.454,10.753,52.239,1739.072,0
62.407,2.229,5.982,15.730,1888.682,1732.623,0
63.255,1.791,5.849,16.667,1928.148,1689.689,0
64.805,1.312,5.833,12.298,96.155,1734.274,0
60.825,1.101,6.265,13.725,1502.913,1805.552,0
61.712,2.874,6.046,12.974,218.333,1706.606,0
54.508,1.974,6.111,12.657,98.356,1733.107,0
60.066,2.551,5.944,11.889,1927.284,1700.856,0
61.502,2.236,6.149,13.681,1610.485,1750.054,0
63.080,2.858,6.460,12.678,1184.584,1825.294,0
57.787,2.838,6.128,15.728,37.884,1722.978,0
63.712,1.583,6.899,14.607,1255.192,1698.230,0
67.315,2.610,5.732,10.285,338.681,1773.539,0
68.497,2.305,5.303,14.478,1525.868,1802.002,0
65.658,2.063,5.635,13.942,1037.211,1848.167,0
66.743,2.880,6.148,14.113,1932.725,1816.906,0
61.635,2.634,5.365,13.561,396.293,1772.671,0
62.993,1.648,6.665,15.561,3.344,1677.639,0
57.519,2.549,6.250,12.645,1398.199,1732.447,0
60.021,1.945,6.553,13.445,1524.953,1762.432,0
65.449,2.780,5.991,13.401,1689.931,1786.568,0
66.487,1.803,5.271,14.462,1870.083,1712.510,0
64.968,2.344,5.684,13.032,823.240,1688.432,0
62.506,6.902,5.831,15.114,2172.917,1698.138,1
56.229,2.542,5.812,10.955,367.287,1760.786,0
62.873,1.721,7.040,13.154,1957.281,1877.584,0
73.037,2.330,6.000,16.627,449.180,1775.644,0
61.069,2.396,6.312,15.062,1440.361,1731.059,0
56.426,2.513,6.509,12.984,1216.741,1805.422,0
60.187,0.788,5.755,14.156,891.076,1753.283,0
59.254,2.920,5.199,12.367,203.900,1775.599,0
53.205,1.415,5.122,12.813,1138.301,1859.296,0
59.224,2.741,5.246,16.705,1032.242,1727.953,0
70.252,2.490,5.457,15.949,1736.877,1750.661,0
54.554,2.025,5.616,15.634,303.100,1773.441,0
56.547,1.440,4.946,11.804,499.037,1747.491,0
63.701,1.941,6.512,11.913,844.383,1733.777,0
55.568,1.989,6.776,17.366,556.616,1671.141,0
50.345,1.866,6.641,13.903,1712.279,1749.632,0
69.833,2.907,5.857,13.915,1216.676,1687.522,0
56.933,1.974,5.924,14.402,1144.666,1733.099,0
60.956,2.163,5.678,14.292,64.375,1769.439,0
64.189,1.912,5.236,13.854,1541.322,1743.594,0
62.910,2.083,6.075,11.035,57.651,1799.392,0
65.775,1.448,6.151,13.543,653.880,1786.691,0
59.171,2.611,5.294,13.977,228.944,1730.393,0
55.537,2.019,5.973,14.354,241.622,1769.573,0
69.041,2.638,6.079,13.093,1843.631,1695.155,0
55.309,1.660,6.872,14.394,704.772,1725.860,0
65.621,1.914,5.612,14.181,1586.421,1723.334,0
57.110,1.122,5.775,14.805,1554.110,1678.820,0
62.048,2.085,6.570,16.472,40.482,1780.854,0
61.121,2.657,6.384,14.660,335.036,1690.810,0
56.676,1.703,5.789,13.164,618.628,1761.270,0
54.726,2.895,5.782,14.826,1181.805,1815.584,0
56.704,1.651,6.207,12.662,396.620,1755.642,0
64.075,1.838,6.828,10.165,161.314,1686.415,0
65.146,1.967,6.333,15.965,1787.284,1717.500,0
73.361,2.576,6.321,16.528,283.026,1760.385,0
63.346,2.086,5.707,15.703,1678.901,1712.979,0
64.337,3.071,5.848,17.611,988.190,1807.178,0
60.129,2.737,6.375,13.680,623.151,1721.517,0
78.178,6.241,6.198,14.749,1827.739,1792.877,1
49.734,2.064,5.865,15.516,1777.077,1748.597,0
65.720,2.790,6.375,17.080,1281.194,1705.946,0
54.988,2.057,6.408,10.348,1213.816,1813.972,0
62.171,2.062,6.340,12.543,1713.777,1638.134,0
68.402,2.281,5.411,16.696,103.208,1839.690,0
62.692,3.034,4.901,16.906,260.819,1680.960,0
57.485,1.803,5.603,12.631,987.968,1839.399,0
62.280,1.571,5.908,14.580,338.686,1773.718,0
75.961,3.681,5.738,19.897,1955.597,1733.149,1
59.613,1.833,6.635,13.329,1730.798,1861.297,0
62.002,2.753,6.450,13.448,437.532,1661.775,0
57.238,1.571,5.700,12.824,964.750,1738.686,0
65.906,2.294,6.443,13.870,1692.251,1712.520,0
57.478,1.611,6.575,12.375,1495.565,1734.287,0
56.453,1.868,6.292,15.176,719.473,1644.052,0
51.613,2.507,6.208,14.647,1210.509,1753.566,0
70.169,2.696,5.916,12.355,1308.645,1773.830,0
64.102,2.388,5.616,11.544,649.828,1806.763,0
89.064,2.566,6.146,16.270,1004.448,1930.003,1
62.232,2.526,5.237,12.565,1953.250,1801.806,0
56.868,1.842,5.295,14.315,815.487,1662.190,0
57.841,1.957,6.626,15.358,371.533,1845.901,0
67.222,0.967,6.774,16.214,1445.411,1690.569,0
56.255,1.784,5.864,14.450,298.372,1796.773,0
72.730,2.246,5.846,14.104,1530.487,1724.719,0
67.999,6.847,5.654,15.951,2339.629,1645.865,1
61.577,1.813,6.676,13.985,384.474,1778.971,0
59.712,2.940,5.247,14.656,1968.406,1804.934,0
92.451,2.392,5.831,20.030,1627.219,1825.451,1
60.152,2.021,5.924,15.932,1433.734,1808.727,0
52.492,2.161,5.323,13.967,937.332,1783.212,0
62.445,1.430,5.132,12.724,739.205,1703.407,0
56.872,2.575,6.481,14.857,491.915,1723.604,0
53.738,1.385,6.221,12.173,1765.009,1751.330,0
59.650,2.471,5.843,12.662,1445.645,1722.235,0
56.520,1.582,5.704,13.192,1873.125,1797.629,0
56.269,1.296,6.388,11.195,505.759,1738.982,0
63.424,3.095,6.313,14.994,87.251,1721.790,0
60.813,2.166,5.056,14.322,1985.981,1845.200,0
67.799,2.553,5.180,13.261,783.529,1752.069,0
68.340,2.486,5.941,12.836,952.535,1750.601,0
61.455,1.437,6.231,10.449,1036.245,1691.395,0
73.059,5.255,5.896,15.222,1848.312,1821.771,1
62.549,3.321,5.482,13.601,455.206,1698.253,0
61.921,2.703,5.684,11.542,1924.842,1853.973,0
65.074,1.820,6.652,13.863,1074.489,1740.476,0
56.903,1.596,6.239,11.987,488.608,1816.879,0
74.664,2.740,6.041,14.241,1425.499,1807.855,0
64.881,2.050,6.246,15.351,26.763,1710.723,0
60.882,2.482,5.279,13.635,328.370,1714.989,0
60.424,2.091,7.080,8.965,288.696,1724.410,0
66.663,2.277,7.409,16.166,668.755,1734.599,0
56.658,2.620,6.334,14.012,877.504,1717.884,0
58.557,2.503,7.274,12.808,1961.992,1839.406,0
61.835,2.959,6.523,10.803,270.091,1670.279,0
84.776,3.905,4.252,21.533,942.676,1690.241,1
65.257,2.792,5.481,14.574,1833.318,1714.089,0
64.177,2.156,5.554,12.423,132.494,1857.667,0
57.513,1.906,5.381,12.599,1497.417,1768.484,0
68.427,2.468,6.247,13.274,1333.542,1736.532,0
63.973,2.731,6.305,11.124,795.379,1740.570,0
64.320,2.262,5.445,11.780,416.443,1735.780,0
96.165,5.565,5.497,18.965,2011.814,1722.823,1
62.840,2.388,6.980,13.518,696.473,1787.331,0
60.378,1.924,6.288,15.864,1981.036,1838.473,0
59.691,2.893,6.173,12.856,1447.259,1742.912,0
64.692,2.311,5.771,14.516,1101.040,1742.241,0
61.153,1.617,5.706,14.073,937.534,1796.085,0
59.644,2.142,6.666,15.469,431.921,1688.008,0
64.097,1.962,6.278,15.910,347.856,1732.563,0
59.586,2.261,6.479,15.885,1492.421,1680.467,0
